"order_id";"customer_id";"product_id";"quantity";"unit_price";"order_date";"delivery_status";"payment_method";"region";"discount_applied";"sale_gross_price";"sale_net_price";"total_discount"
"O609242";"C00091";"P0028";3;26.96;"2025-07-06";"Delivered";"Credit Card";"East";0.1;80.88;72.792;8.088
"O609676";"C00278";"P0027";2;19.57;"2025-07-06";"Delayed";"Bank Transfer";"South";0.05;39.14;37.183;1.957
"O609760";"C00122";"P0022";5;25.43;"2025-07-06";"Delayed";"PayPal";"Central";0.1;127.15;114.435;12.715
"O609820";"C00319";"P0001";2;32.22;"2025-07-06";"Delivered";"Credit Card";"East";0.1;64.44;57.996;6.444
"O609836";"C00297";"P0013";2;35.57;"2025-07-06";"Delayed";"Credit Card";"East";0.05;71.14;67.583;3.557
"O609848";"C00067";"P0007";4;29.1;"2025-07-06";"Cancelled";"Credit Card";"East";0.15;116.4;98.94;17.46
"O609975";"C00334";"P0008";3;26.51;"2025-07-06";"Delayed";"Credit Card";"East";0.2;79.53;63.624;15.906
"O610081";"C00153";"P0027";2;47.33;"2025-07-06";"Cancelled";"Credit Card";"South";0.05;94.66;89.927;4.733
"O610471";"C00427";"P0021";2;35.64;"2025-07-06";"Delayed";"Credit Card";"West";0.05;71.28;67.716;3.564
"O610738";"C00120";"P0023";4;25.95;"2025-07-06";"Delayed";"Bank Transfer";"West";0.15;103.8;88.23;15.57
"O611456";"C00406";"P0014";1;41.59;"2025-07-06";"Delayed";"Credit Card";"South";0.15;41.59;35.3515;6.2385
"O612160";"C00388";"P0017";3;22.05;"2025-07-06";"Delayed";"Credit Card";"West";0.2;66.15;52.92;13.23
"O612237";"C00407";"P0010";2;40.65;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.2;81.3;65.04;16.26
"O613119";"C00290";"P0024";4;25.81;"2025-07-06";"Delivered";"Bank Transfer";"East";0.05;103.24;98.078;5.162
"O613412";"C00153";"P0013";3;43.99;"2025-07-06";"Delayed";"Credit Card";"North";0.15;131.97;112.1745;19.7955
"O614893";"C00064";"P0011";4;22.73;"2025-07-06";"Delivered";"PayPal";"North";0.05;90.92;86.374;4.546
"O615969";"C00118";"P0012";3;11.83;"2025-07-06";"Cancelled";"Credit Card";"North";0.0;35.49;35.49;0.0
"O616050";"C00098";"P0020";4;24.87;"2025-07-06";"Delivered";"Credit Card";"North";0.1;99.48;89.532;9.948
"O616515";"C00316";"P0008";3;15.09;"2025-07-06";"Delivered";"Credit Card";"East";0.05;45.27;43.0065;2.2635
"O617147";"C00019";"P0030";3;11.79;"2025-07-06";"Delivered";"PayPal";"West";0.15;35.37;30.0645;5.3055
"O617600";"C00159";"P0019";2;32.62;"2025-07-06";"Delivered";"Credit Card";"South";0.05;65.24;61.978;3.262
"O619110";"C00498";"P0019";4;40.8;"2025-07-06";"Delayed";"PayPal";"Central";0.2;163.2;130.56;32.64
"O619235";"C00276";"P0016";1;48.97;"2025-07-06";"Cancelled";"Credit Card";"East";0.15;48.97;41.6245;7.3455
"O619476";"C00229";"P0014";4;10.79;"2025-07-06";"Delayed";"PayPal";"West";0.1;43.16;38.844;4.316
"O619650";"C00318";"P0029";2;26.67;"2025-07-06";"Delayed";"Credit Card";"East";0.05;53.34;50.673;2.667
"O619895";"C00060";"P0028";4;43.69;"2025-07-06";"Delivered";"Credit Card";"East";0.0;174.76;174.76;0.0
"O619944";"C00330";"P0002";1;30.96;"2025-07-06";"Delayed";"Credit Card";"South";0.15;30.96;26.316;4.644
"O620883";"C00018";"P0029";2;31.05;"2025-07-06";"Delayed";"Credit Card";"West";0.15;62.1;52.785;9.315
"O621260";"C00426";"P0022";5;15.65;"2025-07-06";"Delivered";"Credit Card";"East";0.2;78.25;62.6;15.65
"O621524";"C00486";"P0027";3;9.6;"2025-07-06";"Delivered";"PayPal";"West";0.15;28.8;24.48;4.32
"O621541";"C00172";"P0026";3;49.14;"2025-07-06";"Cancelled";"Credit Card";"Central";0.1;147.42;132.678;14.742
"O621543";"C00023";"P0023";4;37.09;"2025-07-06";"Delivered";"Credit Card";"West";0.0;148.36;148.36;0.0
"O622429";"C00056";"P0016";1;45.87;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;45.87;38.9895;6.8805
"O623375";"C00393";"P0006";4;21.74;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;86.96;69.568;17.392
"O623630";"C00222";"P0006";4;23.45;"2025-07-06";"Delayed";"Credit Card";"North";0.1;93.8;84.42;9.38
"O623714";"C00271";"P0018";3;16.28;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.15;48.84;41.514;7.326
"O624423";"C00002";"P0028";4;47.75;"2025-07-06";"Delivered";"Bank Transfer";"South";0.2;191.0;152.8;38.2
"O624984";"C00227";"P0021";2;29.56;"2025-07-06";"Delayed";"Bank Transfer";"East";0.05;59.12;56.164;2.956
"O625480";"C00110";"P0006";3;29.94;"2025-07-06";"Delivered";"Credit Card";"East";0.2;89.82;71.856;17.964
"O626435";"C00265";"P0006";1;9.23;"2025-07-06";"Cancelled";"Credit Card";"Central";0.05;9.23;8.7685;0.4615
"O626956";"C00289";"P0011";2;42.56;"2025-07-06";"Cancelled";"Credit Card";"East";0.15;85.12;72.352;12.768
"O627148";"C00180";"P0022";4;17.33;"2025-07-06";"Delayed";"Bank Transfer";"South";0.0;69.32;69.32;0.0
"O627371";"C00035";"P0001";3;12.94;"2025-07-06";"Delayed";"Credit Card";"West";0.2;38.82;31.056;7.764
"O628076";"C00065";"P0021";5;20.98;"2025-07-06";"Delivered";"Credit Card";"East";0.05;104.9;99.655;5.245
"O628406";"C00125";"P0007";2;25.34;"2025-07-06";"Delivered";"Bank Transfer";"West";0.1;50.68;45.612;5.068
"O628409";"C00294";"P0022";2;38.0;"2025-07-06";"Delivered";"Bank Transfer";"East";0.2;76.0;60.8;15.2
"O628597";"C00478";"P0013";3;45.17;"2025-07-06";"Delayed";"Credit Card";"North";0.2;135.51;108.408;27.102
"O628669";"C00091";"P0022";3;14.95;"2025-07-06";"Delivered";"Credit Card";"South";0.0;44.85;44.85;0.0
"O628715";"C00069";"P0014";4;49.42;"2025-07-06";"Delayed";"Credit Card";"South";0.1;197.68;177.912;19.768
"O629295";"C00282";"P0009";4;33.63;"2025-07-06";"Delivered";"Bank Transfer";"East";0.2;134.52;107.616;26.904
"O629611";"C00129";"P0026";4;28.55;"2025-07-06";"Cancelled";"Credit Card";"West";0.15;114.2;97.07;17.13
"O629765";"C00453";"P0026";2;20.83;"2025-07-06";"Delayed";"Credit Card";"East";0.0;41.66;41.66;0.0
"O629967";"C00141";"P0016";3;30.63;"2025-07-06";"Cancelled";"PayPal";"East";0.0;91.89;91.89;0.0
"O630140";"C00231";"P0001";2;16.58;"2025-07-06";"Delivered";"PayPal";"South";0.2;33.16;26.528;6.632
"O630609";"C00083";"P0008";3;41.77;"2025-07-06";"Delivered";"Bank Transfer";"West";0.2;125.31;100.248;25.062
"O630734";"C00099";"P0023";5;23.76;"2025-07-06";"Delayed";"Bank Transfer";"East";0.0;118.8;118.8;0.0
"O630901";"C00345";"P0002";5;48.12;"2025-07-06";"Cancelled";"Credit Card";"North";0.0;240.6;240.6;0.0
"O631072";"C00475";"P0006";2;11.35;"2025-07-06";"Delayed";"Credit Card";"North";0.0;22.7;22.7;0.0
"O631161";"C00059";"P0010";1;46.71;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;46.71;37.368;9.342
"O631564";"C00183";"P0007";5;28.07;"2025-07-06";"Delayed";"PayPal";"Central";0.0;140.35;140.35;0.0
"O631979";"C00123";"P0027";4;46.22;"2025-07-06";"Delivered";"PayPal";"West";0.05;184.88;175.636;9.244
"O632231";"C00334";"P0012";3;16.82;"2025-07-06";"Delayed";"Bank Transfer";"South";0.1;50.46;45.414;5.046
"O632828";"C00150";"P0004";3;12.94;"2025-07-06";"Delayed";"Credit Card";"North";0.0;38.82;38.82;0.0
"O633614";"C00126";"P0017";2;28.27;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;56.54;48.059;8.481
"O634163";"C00461";"P0022";2;16.77;"2025-07-06";"Delayed";"Bank Transfer";"North";0.0;33.54;33.54;0.0
"O634273";"C00353";"P0006";5;21.98;"2025-07-06";"Delivered";"Bank Transfer";"North";0.15;109.9;93.415;16.485
"O634465";"C00299";"P0010";2;43.22;"2025-07-06";"Delivered";"Credit Card";"West";0.15;86.44;73.474;12.966
"O634530";"C00253";"P0020";4;11.19;"2025-07-06";"Cancelled";"Bank Transfer";"East";0.2;44.76;35.808;8.952
"O635788";"C00396";"P0014";1;13.73;"2025-07-06";"Delivered";"Credit Card";"South";0.0;13.73;13.73;0.0
"O636501";"C00234";"P0021";3;25.83;"2025-07-06";"Delayed";"Credit Card";"North";0.05;77.49;73.6155;3.8745
"O637061";"C00418";"P0012";3;47.91;"2025-07-06";"Cancelled";"PayPal";"East";0.05;143.73;136.5435;7.1865
"O637085";"C00010";"P0020";1;15.18;"2025-07-06";"Delayed";"Credit Card";"East";0.15;15.18;12.903;2.277
"O637955";"C00381";"P0007";4;40.18;"2025-07-06";"Delivered";"Credit Card";"Central";0.2;160.72;128.576;32.144
"O638104";"C00301";"P0015";4;20.41;"2025-07-06";"Cancelled";"Credit Card";"East";0.15;81.64;69.394;12.246
"O638262";"C00216";"P0004";4;42.86;"2025-07-06";"Delivered";"Credit Card";"South";0.0;171.44;171.44;0.0
"O638303";"C00464";"P0025";1;17.17;"2025-07-06";"Delayed";"PayPal";"North";0.0;17.17;17.17;0.0
"O638698";"C00208";"P0025";1;19.22;"2025-07-06";"Delivered";"PayPal";"East";0.2;19.22;15.376;3.844
"O638902";"C00190";"P0017";4;41.12;"2025-07-06";"Delayed";"Credit Card";"North";0.1;164.48;148.032;16.448
"O639608";"C00410";"P0024";5;49.01;"2025-07-06";"Cancelled";"Credit Card";"North";0.1;245.05;220.545;24.505
"O640483";"C00072";"P0013";3;48.92;"2025-07-06";"Delayed";"PayPal";"North";0.05;146.76;139.422;7.338
"O641343";"C00274";"P0017";5;29.41;"2025-07-06";"Delivered";"Credit Card";"South";0.05;147.05;139.6975;7.3525
"O641690";"C00275";"P0017";3;15.19;"2025-07-06";"Cancelled";"Credit Card";"North";0.15;45.57;38.7345;6.8355
"O642187";"C00337";"P0025";3;23.22;"2025-07-06";"Delayed";"Credit Card";"West";0.2;69.66;55.728;13.932
"O642221";"C00007";"P0012";4;23.19;"2025-07-06";"Delivered";"Credit Card";"Central";0.05;92.76;88.122;4.638
"O642390";"C00104";"P0007";4;45.93;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.15;183.72;156.162;27.558
"O644080";"C00286";"P0012";3;29.48;"2025-07-06";"Delayed";"Credit Card";"Central";0.1;88.44;79.596;8.844
"O644385";"C00054";"P0007";2;44.34;"2025-07-06";"Delivered";"Credit Card";"South";0.2;88.68;70.944;17.736
"O644800";"C00236";"P0013";4;13.54;"2025-07-06";"Delayed";"PayPal";"South";0.2;54.16;43.328;10.832
"O645130";"C00059";"P0019";4;16.35;"2025-07-06";"Delayed";"Bank Transfer";"East";0.1;65.4;58.86;6.54
"O645265";"C00064";"P0016";1;45.25;"2025-07-06";"Delivered";"Credit Card";"West";0.15;45.25;38.4625;6.7875
"O645642";"C00253";"P0003";5;42.34;"2025-07-06";"Delivered";"Bank Transfer";"East";0.2;211.7;169.36;42.34
"O646031";"C00488";"P0014";1;37.52;"2025-07-06";"Delayed";"Credit Card";"North";0.05;37.52;35.644;1.876
"O646222";"C00062";"P0005";3;15.31;"2025-07-06";"Delayed";"Credit Card";"East";0.15;45.93;39.0405;6.8895
"O646486";"C00316";"P0020";1;14.9;"2025-07-06";"Delayed";"Bank Transfer";"North";0.1;14.9;13.41;1.49
"O646795";"C00385";"P0004";4;38.74;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;154.96;123.968;30.992
"O647630";"C00004";"P0029";1;21.31;"2025-07-06";"Delivered";"Credit Card";"East";0.15;21.31;18.1135;3.1965
"O647989";"C00328";"P0018";1;20.91;"2025-07-06";"Delivered";"Bank Transfer";"West";0.2;20.91;16.728;4.182
"O648326";"C00381";"P0013";5;17.82;"2025-07-06";"Cancelled";"Credit Card";"Central";0.15;89.1;75.735;13.365
"O648757";"C00421";"P0013";4;47.71;"2025-07-06";"Delivered";"PayPal";"North";0.15;190.84;162.214;28.626
"O648880";"C00333";"P0023";4;24.48;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.0;97.92;97.92;0.0
"O649136";"C00385";"P0019";4;26.36;"2025-07-06";"Delivered";"Bank Transfer";"South";0.0;105.44;105.44;0.0
"O649194";"C00433";"P0028";2;29.52;"2025-07-06";"Delayed";"Credit Card";"Central";0.05;59.04;56.088;2.952
"O649419";"C00349";"P0026";4;46.26;"2025-07-06";"Delivered";"Bank Transfer";"South";0.0;185.04;185.04;0.0
"O650396";"C00298";"P0005";2;21.88;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.2;43.76;35.008;8.752
"O650449";"C00291";"P0008";2;9.0;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.05;18.0;17.1;0.9
"O651152";"C00292";"P0004";5;42.31;"2025-07-06";"Delayed";"Bank Transfer";"South";0.05;211.55;200.9725;10.5775
"O651251";"C00227";"P0010";4;30.88;"2025-07-06";"Delayed";"Credit Card";"North";0.2;123.52;98.816;24.704
"O651546";"C00270";"P0004";3;49.93;"2025-07-06";"Delivered";"PayPal";"Central";0.15;149.79;127.3215;22.4685
"O651709";"C00013";"P0021";1;12.97;"2025-07-06";"Delayed";"Credit Card";"Central";0.2;12.97;10.376;2.594
"O651817";"C00143";"P0022";2;18.45;"2025-07-06";"Delayed";"Credit Card";"Central";0.0;36.9;36.9;0.0
"O651929";"C00210";"P0028";4;39.45;"2025-07-06";"Delayed";"Credit Card";"South";0.2;157.8;126.24;31.56
"O652283";"C00020";"P0003";4;14.4;"2025-07-06";"Delayed";"PayPal";"Central";0.0;57.6;57.6;0.0
"O652541";"C00233";"P0019";2;26.18;"2025-07-06";"Delivered";"Credit Card";"West";0.2;52.36;41.888;10.472
"O652584";"C00174";"P0014";4;27.82;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;111.28;89.024;22.256
"O652955";"C00257";"P0029";3;20.15;"2025-07-06";"Delivered";"Credit Card";"East";0.15;60.45;51.3825;9.0675
"O653028";"C00473";"P0002";3;30.96;"2025-07-06";"Delivered";"Credit Card";"North";0.0;92.88;92.88;0.0
"O653462";"C00152";"P0007";1;25.2;"2025-07-06";"Delivered";"Credit Card";"South";0.15;25.2;21.42;3.78
"O654585";"C00213";"P0030";1;34.43;"2025-07-06";"Delayed";"Credit Card";"West";0.0;34.43;34.43;0.0
"O654906";"C00035";"P0018";5;40.72;"2025-07-06";"Delivered";"Bank Transfer";"North";0.15;203.6;173.06;30.54
"O655082";"C00110";"P0019";4;20.94;"2025-07-06";"Delayed";"PayPal";"West";0.1;83.76;75.384;8.376
"O655380";"C00249";"P0015";4;30.16;"2025-07-06";"Delivered";"PayPal";"Central";0.2;120.64;96.512;24.128
"O656468";"C00186";"P0004";5;28.82;"2025-07-06";"Delivered";"Credit Card";"North";0.05;144.1;136.895;7.205
"O656839";"C00251";"P0024";4;14.56;"2025-07-06";"Cancelled";"Credit Card";"Central";0.0;58.24;58.24;0.0
"O656963";"C00431";"P0009";1;47.9;"2025-07-06";"Delivered";"Bank Transfer";"West";0.2;47.9;38.32;9.58
"O657080";"C00081";"P0023";4;44.54;"2025-07-06";"Delayed";"Credit Card";"South";0.15;178.16;151.436;26.724
"O657370";"C00327";"P0030";1;36.47;"2025-07-06";"Delivered";"Bank Transfer";"East";0.2;36.47;29.176;7.294
"O657375";"C00179";"P0024";4;32.8;"2025-07-06";"Delayed";"Bank Transfer";"South";0.1;131.2;118.08;13.12
"O657628";"C00121";"P0025";4;20.57;"2025-07-06";"Delayed";"Credit Card";"Central";0.05;82.28;78.166;4.114
"O657683";"C00151";"P0026";5;43.01;"2025-07-06";"Delayed";"Bank Transfer";"East";0.0;215.05;215.05;0.0
"O657915";"C00447";"P0012";2;19.61;"2025-07-06";"Delayed";"PayPal";"East";0.2;39.22;31.376;7.844
"O658750";"C00474";"P0012";2;16.26;"2025-07-06";"Delivered";"Credit Card";"South";0.0;32.52;32.52;0.0
"O658934";"C00463";"P0025";4;19.29;"2025-07-06";"Delayed";"Credit Card";"West";0.1;77.16;69.444;7.716
"O659539";"C00475";"P0012";4;22.1;"2025-07-06";"Delivered";"PayPal";"Central";0.15;88.4;75.14;13.26
"O659952";"C00212";"P0017";5;29.34;"2025-07-06";"Delayed";"Bank Transfer";"East";0.0;146.7;146.7;0.0
"O660348";"C00005";"P0021";1;17.79;"2025-07-06";"Delivered";"Credit Card";"South";0.15;17.79;15.1215;2.6685
"O660480";"C00455";"P0002";3;13.88;"2025-07-06";"Cancelled";"Bank Transfer";"East";0.15;41.64;35.394;6.246
"O660778";"C00242";"P0014";2;34.31;"2025-07-06";"Delayed";"Bank Transfer";"South";0.05;68.62;65.189;3.431
"O661637";"C00301";"P0009";4;41.61;"2025-07-06";"Delayed";"Bank Transfer";"West";0.2;166.44;133.152;33.288
"O661724";"C00365";"P0021";1;48.41;"2025-07-06";"Delivered";"Bank Transfer";"North";0.2;48.41;38.728;9.682
"O662463";"C00167";"P0013";2;16.4;"2025-07-06";"Delayed";"Bank Transfer";"North";0.05;32.8;31.16;1.64
"O662484";"C00422";"P0013";1;10.47;"2025-07-06";"Delayed";"PayPal";"Central";0.1;10.47;9.423;1.047
"O662538";"C00480";"P0011";4;14.52;"2025-07-06";"Delivered";"PayPal";"Central";0.05;58.08;55.176;2.904
"O663482";"";"P0029";3;18.89;"2025-07-06";"Cancelled";"PayPal";"West";0.05;56.67;53.8365;2.8335
"O664073";"C00483";"P0025";1;24.6;"2025-07-06";"Delivered";"Credit Card";"Central";0.05;24.6;23.37;1.23
"O664253";"C00010";"P0002";1;26.8;"2025-07-06";"Delivered";"Credit Card";"West";0.0;26.8;26.8;0.0
"O664564";"C00040";"P0016";3;9.08;"2025-07-06";"Delivered";"Bank Transfer";"East";0.1;27.24;24.516;2.724
"O664891";"C00167";"P0020";2;45.68;"2025-07-06";"Delayed";"Bank Transfer";"South";0.15;91.36;77.656;13.704
"O665247";"C00319";"P0008";2;11.33;"2025-07-06";"Delivered";"PayPal";"South";0.2;22.66;18.128;4.532
"O665993";"C00451";"P0005";1;48.52;"2025-07-06";"Delayed";"Credit Card";"North";0.0;48.52;48.52;0.0
"O666035";"C00037";"P0002";2;41.63;"2025-07-06";"Delayed";"Credit Card";"East";0.0;83.26;83.26;0.0
"O666618";"C00303";"P0005";4;23.11;"2025-07-06";"Delivered";"Credit Card";"Central";0.15;92.44;78.574;13.866
"O667498";"C00480";"P0008";2;47.07;"2025-07-06";"Delayed";"PayPal";"Central";0.15;94.14;80.019;14.121
"O667600";"C00437";"P0002";2;31.96;"2025-07-06";"Delivered";"PayPal";"West";0.2;63.92;51.136;12.784
"O667952";"C00071";"P0001";1;27.25;"2025-07-06";"Delivered";"Credit Card";"West";0.0;27.25;27.25;0.0
"O668432";"C00472";"P0001";4;35.4;"2025-07-06";"Delayed";"Bank Transfer";"South";0.15;141.6;120.36;21.24
"O669115";"C00487";"P0025";5;36.9;"2025-07-06";"Delayed";"Bank Transfer";"East";0.0;184.5;184.5;0.0
"O669466";"C00058";"P0011";3;8.18;"2025-07-06";"Delivered";"PayPal";"North";0.15;24.54;20.859;3.681
"O669871";"C00483";"P0020";1;47.62;"2025-07-06";"Delayed";"Credit Card";"South";0.2;47.62;38.096;9.524
"O670445";"C00302";"P0026";1;10.92;"2025-07-06";"Delayed";"Credit Card";"Central";0.15;10.92;9.282;1.638
"O670568";"C00023";"P0005";1;26.2;"2025-07-06";"Delayed";"Credit Card";"Central";0.05;26.2;24.89;1.31
"O670776";"C00457";"P0015";5;47.37;"2025-07-06";"Delivered";"PayPal";"East";0.15;236.85;201.3225;35.5275
"O671288";"C00197";"P0014";4;15.06;"2025-07-06";"Delayed";"Credit Card";"North";0.0;60.24;60.24;0.0
"O671311";"C00267";"P0023";2;31.75;"2025-07-06";"Delayed";"PayPal";"South";0.05;63.5;60.325;3.175
"O671561";"C00202";"P0011";2;40.55;"2025-07-06";"Delivered";"Credit Card";"East";0.2;81.1;64.88;16.22
"O671784";"C00038";"P0001";1;23.35;"2025-07-06";"Cancelled";"Credit Card";"East";0.0;23.35;23.35;0.0
"O671877";"C00209";"P0025";1;21.47;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.15;21.47;18.2495;3.2205
"O672067";"C00060";"P0025";1;11.43;"2025-07-06";"Delayed";"Credit Card";"Central";0.05;11.43;10.8585;0.5715
"O672386";"C00161";"P0017";1;32.5;"2025-07-06";"Delayed";"Credit Card";"North";0.1;32.5;29.25;3.25
"O672504";"C00471";"P0019";2;30.52;"2025-07-06";"Cancelled";"Bank Transfer";"Central";0.0;61.04;61.04;0.0
"O673408";"C00472";"P0018";1;25.23;"2025-07-06";"Delivered";"PayPal";"South";0.2;25.23;20.184;5.046
"O673721";"C00335";"P0005";4;49.16;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.2;196.64;157.312;39.328
"O673731";"C00499";"P0020";4;35.12;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.2;140.48;112.384;28.096
"O673771";"C00126";"P0022";3;44.95;"2025-07-06";"Delivered";"Credit Card";"North";0.1;134.85;121.365;13.485
"O674020";"C00422";"P0022";1;15.68;"2025-07-06";"Delivered";"Credit Card";"South";0.05;15.68;14.896;0.784
"O674445";"C00133";"P0025";1;40.37;"2025-07-06";"Delayed";"Credit Card";"North";0.15;40.37;34.3145;6.0555
"O674500";"C00438";"P0021";2;33.5;"2025-07-06";"Delivered";"PayPal";"North";0.2;67.0;53.6;13.4
"O674764";"C00093";"P0020";3;36.04;"2025-07-06";"Delivered";"Bank Transfer";"North";0.2;108.12;86.496;21.624
"O675279";"C00365";"P0025";2;22.26;"2025-07-06";"Delayed";"Credit Card";"East";0.0;44.52;44.52;0.0
"O675459";"C00314";"P0007";3;10.53;"2025-07-06";"Cancelled";"Bank Transfer";"Central";0.0;31.59;31.59;0.0
"O675518";"C00467";"P0020";4;44.75;"2025-07-06";"Delayed";"Credit Card";"North";0.2;179.0;143.2;35.8
"O675709";"C00475";"P0030";5;14.9;"2025-07-06";"Delivered";"Credit Card";"East";0.05;74.5;70.775;3.725
"O676059";"C00317";"P0013";2;38.2;"2025-07-06";"Delivered";"Credit Card";"West";0.2;76.4;61.12;15.28
"O676582";"C00335";"P0014";5;39.96;"2025-07-06";"Cancelled";"PayPal";"North";0.2;199.8;159.84;39.96
"O676664";"C00213";"P0013";5;32.49;"2025-07-06";"Delivered";"PayPal";"South";0.05;162.45;154.3275;8.1225
"O677021";"C00331";"P0009";5;18.13;"2025-07-06";"Delivered";"Bank Transfer";"West";0.05;90.65;86.1175;4.5325
"O677663";"C00291";"P0006";1;45.48;"2025-07-06";"Delayed";"Bank Transfer";"North";0.05;45.48;43.206;2.274
"O677936";"C00059";"P0030";1;45.3;"2025-07-06";"Delivered";"Credit Card";"Central";0.2;45.3;36.24;9.06
"O679164";"C00277";"P0005";3;10.2;"2025-07-06";"Cancelled";"Credit Card";"West";0.2;30.6;24.48;6.12
"O679532";"C00414";"P0011";1;30.78;"2025-07-06";"Delivered";"PayPal";"South";0.15;30.78;26.163;4.617
"O679674";"C00446";"P0027";1;35.8;"2025-07-06";"Delivered";"Credit Card";"North";0.05;35.8;34.01;1.79
"O680157";"C00387";"P0015";4;42.26;"2025-07-06";"Delayed";"Bank Transfer";"East";0.05;169.04;160.588;8.452
"O680530";"C00158";"P0011";3;29.01;"2025-07-06";"Cancelled";"PayPal";"Central";0.15;87.03;73.9755;13.0545
"O680823";"C00041";"P0030";2;10.16;"2025-07-06";"Cancelled";"Bank Transfer";"South";0.0;20.32;20.32;0.0
"O681027";"C00001";"P0029";3;28.47;"2025-07-06";"Delayed";"PayPal";"Central";0.15;85.41;72.5985;12.8115
"O681551";"C00173";"P0010";4;44.24;"2025-07-06";"Delivered";"Credit Card";"Central";0.0;176.96;176.96;0.0
"O681637";"C00449";"P0029";5;20.53;"2025-07-06";"Delivered";"PayPal";"East";0.1;102.65;92.385;10.265
"O681733";"C00189";"P0019";3;15.31;"2025-07-06";"Delivered";"Credit Card";"East";0.1;45.93;41.337;4.593
"O682145";"C00130";"P0013";4;37.01;"2025-07-06";"Cancelled";"Credit Card";"Central";0.15;148.04;125.834;22.206
"O682214";"C00015";"P0011";3;27.6;"2025-07-06";"Cancelled";"Credit Card";"South";0.05;82.8;78.66;4.14
"O682355";"C00146";"P0005";4;49.8;"2025-07-06";"Delivered";"Credit Card";"West";0.2;199.2;159.36;39.84
"O682500";"C00304";"P0011";3;48.41;"2025-07-06";"Delayed";"Bank Transfer";"South";0.05;145.23;137.9685;7.2615
"O682525";"C00265";"P0019";5;9.42;"2025-07-06";"Cancelled";"Bank Transfer";"North";0.0;47.1;47.1;0.0
"O683783";"C00159";"P0016";1;26.74;"2025-07-06";"Delivered";"Credit Card";"North";0.05;26.74;25.403;1.337
"O684179";"C00139";"P0016";4;26.16;"2025-07-06";"Delayed";"Bank Transfer";"North";0.2;104.64;83.712;20.928
"O684768";"C00370";"P0030";1;19.77;"2025-07-06";"Delayed";"Bank Transfer";"Central";0.05;19.77;18.7815;0.9885
"O685088";"C00176";"P0015";5;26.75;"2025-07-06";"Delivered";"PayPal";"Central";0.15;133.75;113.6875;20.0625
"O685772";"C00270";"P0004";2;27.5;"2025-07-06";"Delayed";"Bank Transfer";"West";0.05;55.0;52.25;2.75
"O685974";"C00336";"P0012";1;38.63;"2025-07-06";"Delivered";"Credit Card";"North";0.05;38.63;36.6985;1.9315
"O686503";"C00309";"P0025";2;11.7;"2025-07-06";"Delivered";"Bank Transfer";"Central";0.2;23.4;18.72;4.68
