Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Delivery Date Missing
1462048,4,2019-01-01,2019-01-08,1499604,57,541,8,Usd,True
1462048,5,2019-01-01,2019-01-08,1499604,57,422,4,Usd,True
1462048,6,2019-01-01,2019-01-08,1499604,57,564,5,Usd,True
1462048,7,2019-01-01,2019-01-08,1499604,57,192,1,Usd,True
1462049,1,2019-01-01,2019-01-06,791825,0,1468,1,Eur,False
1462049,2,2019-01-01,2019-01-06,791825,0,1442,1,Eur,False
1462049,3,2019-01-01,2019-01-06,791825,0,52,2,Eur,False
1462049,4,2019-01-01,2019-01-06,791825,0,2,1,Eur,False
1462050,1,2019-01-01,2019-01-08,1318857,65,1711,5,Usd,True
1462050,2,2019-01-01,2019-01-08,1318857,65,1485,1,Usd,True
1462050,3,2019-01-01,2019-01-08,1318857,65,1638,3,Usd,True
1462051,1,2019-01-01,2019-01-07,272295,0,1665,4,Cad,False
1462053,1,2019-01-01,2019-01-08,1703884,44,1684,7,Usd,True
1463000,1,2019-01-02,2019-01-09,436081,23,1268,2,Eur,True
1463001,1,2019-01-02,2019-01-09,1914533,62,2106,2,Usd,True
1463001,2,2019-01-02,2019-01-09,1914533,62,2492,5,Usd,True
1463002,1,2019-01-02,2019-01-09,487107,22,1724,5,Eur,True
1463003,1,2019-01-02,2019-01-09,514015,24,1373,1,Eur,True
1463003,2,2019-01-02,2019-01-09,514015,24,1604,2,Eur,True
1463003,3,2019-01-02,2019-01-09,514015,24,433,4,Eur,True
1463004,1,2019-01-02,2019-01-09,1840260,62,1264,1,Usd,True
1463005,1,2019-01-02,2019-01-09,347394,9,345,1,Cad,True
1463005,2,2019-01-02,2019-01-09,347394,9,499,2,Cad,True
1463005,3,2019-01-02,2019-01-09,347394,9,1728,2,Cad,True
1463007,1,2019-01-02,2019-01-05,702544,0,426,3,Eur,False
1463009,1,2019-01-02,2019-01-09,770560,29,1655,5,Eur,True
1463010,1,2019-01-02,2019-01-09,930705,0,1610,2,Gbp,False
1463010,2,2019-01-02,2019-01-09,930705,0,1758,3,Gbp,False
1463010,3,2019-01-02,2019-01-09,930705,0,283,2,Gbp,False
1463010,4,2019-01-02,2019-01-09,930705,0,1581,2,Gbp,False
1463010,5,2019-01-02,2019-01-09,930705,0,1758,4,Gbp,False
1463010,6,2019-01-02,2019-01-09,930705,0,2103,3,Gbp,False
1463011,1,2019-01-02,2019-01-09,1353843,51,2103,9,Usd,True
1463011,2,2019-01-02,2019-01-09,1353843,51,1436,3,Usd,True
1463012,1,2019-01-02,2019-01-09,1372748,64,435,1,Usd,True
1463012,2,2019-01-02,2019-01-09,1372748,64,1252,5,Usd,True
1463013,1,2019-01-02,2019-01-09,478557,22,1440,1,Eur,True
1463013,2,2019-01-02,2019-01-09,478557,22,1691,1,Eur,True
1463013,3,2019-01-02,2019-01-09,478557,22,73,1,Eur,True
1463014,1,2019-01-02,2019-01-09,857753,34,1695,3,Eur,True
1463015,1,2019-01-02,2019-01-09,212881,8,463,1,Cad,True
1463016,1,2019-01-02,2019-01-09,2022412,66,1654,3,Usd,True
1463016,2,2019-01-02,2019-01-09,2022412,66,2514,1,Usd,True
1463016,3,2019-01-02,2019-01-09,2022412,66,1549,1,Usd,True
1463016,4,2019-01-02,2019-01-09,2022412,66,56,3,Usd,True
1463017,1,2019-01-02,2019-01-06,1756123,0,649,1,Usd,False
1463017,2,2019-01-02,2019-01-06,1756123,0,1444,3,Usd,False
1463018,1,2019-01-02,2019-01-09,516226,22,109,3,Eur,True
1463020,1,2019-01-02,2019-01-09,1021118,40,1618,7,Gbp,True
1463020,2,2019-01-02,2019-01-09,1021118,40,1607,2,Gbp,True
1463020,3,2019-01-02,2019-01-09,1021118,40,55,7,Gbp,True
1463021,1,2019-01-02,2019-01-09,1951766,57,1553,1,Usd,True
1463021,2,2019-01-02,2019-01-09,1951766,57,727,2,Usd,True
1463022,1,2019-01-02,2019-01-07,1358736,0,153,1,Usd,False
1463022,2,2019-01-02,2019-01-07,1358736,0,1622,2,Usd,False
1463023,1,2019-01-02,2019-01-09,1892265,61,7,4,Usd,True
1463023,3,2019-01-02,2019-01-09,1892265,61,1687,6,Usd,True
1463023,4,2019-01-02,2019-01-09,1892265,61,440,1,Usd,True
1463023,5,2019-01-02,2019-01-09,1892265,61,2507,6,Usd,True
1463023,6,2019-01-02,2019-01-09,1892265,61,432,1,Usd,True
1463024,1,2019-01-02,2019-01-09,1390363,54,2039,9,Usd,True
1463024,2,2019-01-02,2019-01-09,1390363,54,1427,4,Usd,True
1463024,3,2019-01-02,2019-01-09,1390363,54,591,7,Usd,True
1463025,1,2019-01-02,2019-01-05,516858,0,426,1,Eur,False
1463025,2,2019-01-02,2019-01-05,516858,0,1825,2,Eur,False
1463026,1,2019-01-02,2019-01-03,507938,0,133,1,Eur,False
1463027,1,2019-01-02,2019-01-09,1364466,51,1591,4,Usd,True
1463029,1,2019-01-02,2019-01-05,2025509,0,2090,1,Usd,False
1463029,2,2019-01-02,2019-01-05,2025509,0,1967,2,Usd,False
1463030,1,2019-01-02,2019-01-09,1410180,43,1522,1,Usd,True
1463030,2,2019-01-02,2019-01-09,1410180,43,1740,1,Usd,True
1463030,3,2019-01-02,2019-01-09,1410180,43,1452,5,Usd,True
1463030,4,2019-01-02,2019-01-09,1410180,43,2500,6,Usd,True
1463030,5,2019-01-02,2019-01-09,1410180,43,1438,3,Usd,True
1463030,6,2019-01-02,2019-01-09,1410180,43,1639,4,Usd,True
1463031,1,2019-01-02,2019-01-09,1311030,66,724,4,Usd,True
1463031,2,2019-01-02,2019-01-09,1311030,66,1438,2,Usd,True
1463031,3,2019-01-02,2019-01-09,1311030,66,76,2,Usd,True
1463033,1,2019-01-02,2019-01-09,445826,19,497,3,Eur,True
1463033,2,2019-01-02,2019-01-09,445826,19,521,2,Eur,True
1463034,1,2019-01-02,2019-01-09,1484484,51,455,4,Usd,True
1463034,2,2019-01-02,2019-01-09,1484484,51,1518,1,Usd,True
1463034,3,2019-01-02,2019-01-09,1484484,51,418,5,Usd,True
1463035,1,2019-01-02,2019-01-09,1318608,48,79,1,Usd,True
1463036,1,2019-01-02,2019-01-07,1259204,0,176,1,Usd,False
1463036,2,2019-01-02,2019-01-07,1259204,0,1588,2,Usd,False
1463036,3,2019-01-02,2019-01-07,1259204,0,135,1,Usd,False
1463036,4,2019-01-02,2019-01-07,1259204,0,121,4,Usd,False
1463036,5,2019-01-02,2019-01-07,1259204,0,1609,3,Usd,False
1463036,6,2019-01-02,2019-01-07,1259204,0,1252,8,Usd,False
1463037,1,2019-01-02,2019-01-09,1333939,61,2501,3,Usd,True
1463037,2,2019-01-02,2019-01-09,1333939,61,1614,3,Usd,True
1463037,3,2019-01-02,2019-01-09,1333939,61,1500,3,Usd,True
1463038,1,2019-01-02,2019-01-09,1549048,55,413,3,Usd,True
1463038,2,2019-01-02,2019-01-09,1549048,55,458,1,Usd,True
1463038,3,2019-01-02,2019-01-09,1549048,55,63,1,Usd,True
1463038,4,2019-01-02,2019-01-09,1549048,55,1603,1,Usd,True
1463038,5,2019-01-02,2019-01-09,1549048,55,331,6,Usd,True
1463038,6,2019-01-02,2019-01-09,1549048,55,416,1,Usd,True
1463039,1,2019-01-02,2019-01-09,328534,10,1433,3,Cad,True
1463039,2,2019-01-02,2019-01-09,328534,10,1812,2,Cad,True
1463040,1,2019-01-02,2019-01-09,982645,36,1611,1,Gbp,True
1463040,2,2019-01-02,2019-01-09,982645,36,1702,1,Gbp,True
1463041,1,2019-01-02,2019-01-09,504968,19,961,1,Eur,True
1463041,2,2019-01-02,2019-01-09,504968,19,1611,2,Eur,True
1463041,3,2019-01-02,2019-01-09,504968,19,1122,4,Eur,True
1463042,1,2019-01-02,2019-01-09,1780196,57,1609,1,Usd,True
1463042,2,2019-01-02,2019-01-09,1780196,57,512,2,Usd,True
1463042,3,2019-01-02,2019-01-09,1780196,57,62,3,Usd,True
1463042,4,2019-01-02,2019-01-09,1780196,57,895,10,Usd,True
1463042,5,2019-01-02,2019-01-09,1780196,57,75,5,Usd,True
1463043,1,2019-01-02,2019-01-09,725795,30,1563,1,Eur,True
1463044,1,2019-01-02,2019-01-09,1353398,56,128,1,Usd,True
1463045,1,2019-01-02,2019-01-05,1801831,0,1433,6,Usd,False
1463045,2,2019-01-02,2019-01-05,1801831,0,462,2,Usd,False
1463046,1,2019-01-02,2019-01-09,314334,10,1337,3,Cad,True
1463047,1,2019-01-02,2019-01-09,535370,23,1593,5,Eur,True
1463048,1,2019-01-02,2019-01-09,1461681,59,1783,6,Usd,True
1463050,1,2019-01-02,2019-01-04,1119619,0,502,2,Gbp,False
1463051,1,2019-01-02,2019-01-09,551501,23,2049,1,Eur,True
1463051,2,2019-01-02,2019-01-09,551501,23,145,2,Eur,True
1463051,3,2019-01-02,2019-01-09,551501,23,2170,6,Eur,True
1463051,4,2019-01-02,2019-01-09,551501,23,1246,1,Eur,True
1463051,5,2019-01-02,2019-01-09,551501,23,451,2,Eur,True
1463051,6,2019-01-02,2019-01-09,551501,23,50,2,Eur,True
1463052,1,2019-01-02,2019-01-09,894227,33,1563,1,Eur,True
1463053,1,2019-01-02,2019-01-09,1534621,50,1628,3,Usd,True
1463053,2,2019-01-02,2019-01-09,1534621,50,1787,4,Usd,True
1463053,3,2019-01-02,2019-01-09,1534621,50,827,5,Usd,True
1463053,4,2019-01-02,2019-01-09,1534621,50,426,4,Usd,True
1463055,1,2019-01-02,2019-01-09,1899495,57,1544,2,Usd,True
1463056,1,2019-01-02,2019-01-07,1556134,0,1683,1,Usd,False
1463056,2,2019-01-02,2019-01-07,1556134,0,1460,2,Usd,False
1463056,3,2019-01-02,2019-01-07,1556134,0,110,4,Usd,False
1463057,1,2019-01-02,2019-01-05,2074996,0,1729,6,Usd,False
1463057,2,2019-01-02,2019-01-05,2074996,0,1645,1,Usd,False
1463058,1,2019-01-02,2019-01-09,1915808,53,185,1,Usd,True
1463058,2,2019-01-02,2019-01-09,1915808,53,1673,4,Usd,True
1463058,3,2019-01-02,2019-01-09,1915808,53,2509,1,Usd,True
1463058,4,2019-01-02,2019-01-09,1915808,53,31,2,Usd,True
1463058,6,2019-01-02,2019-01-09,1915808,53,634,1,Usd,True
1463060,1,2019-01-02,2019-01-09,1226395,45,564,2,Usd,True
1463060,2,2019-01-02,2019-01-09,1226395,45,16,2,Usd,True
1463060,3,2019-01-02,2019-01-09,1226395,45,423,3,Usd,True
1463060,4,2019-01-02,2019-01-09,1226395,45,1979,2,Usd,True
1463061,1,2019-01-02,2019-01-04,520991,0,1300,2,Eur,False
1463062,1,2019-01-02,2019-01-04,1069911,0,439,2,Gbp,False
1463062,2,2019-01-02,2019-01-04,1069911,0,1434,5,Gbp,False
1463062,3,2019-01-02,2019-01-04,1069911,0,385,1,Gbp,False
1463062,4,2019-01-02,2019-01-04,1069911,0,1604,2,Gbp,False
1463062,5,2019-01-02,2019-01-04,1069911,0,147,3,Gbp,False
1463062,6,2019-01-02,2019-01-04,1069911,0,1826,6,Gbp,False
1463062,7,2019-01-02,2019-01-04,1069911,0,2086,10,Gbp,False
1463063,1,2019-01-02,2019-01-09,689695,12,1652,3,Eur,True
1463063,2,2019-01-02,2019-01-09,689695,12,1006,4,Eur,True
1463063,3,2019-01-02,2019-01-09,689695,12,1635,10,Eur,True
1463063,4,2019-01-02,2019-01-09,689695,12,1289,1,Eur,True
1463064,1,2019-01-02,2019-01-09,2022707,62,1655,2,Usd,True
1463065,1,2019-01-02,2019-01-09,982645,40,1385,4,Gbp,True
1463065,2,2019-01-02,2019-01-09,982645,40,2283,2,Gbp,True
1463065,3,2019-01-02,2019-01-09,982645,40,166,1,Gbp,True
1463066,1,2019-01-02,2019-01-09,1032522,37,1575,4,Gbp,True
1463066,2,2019-01-02,2019-01-09,1032522,37,1641,1,Gbp,True
1463066,3,2019-01-02,2019-01-09,1032522,37,1575,2,Gbp,True
1463067,1,2019-01-02,2019-01-09,348521,8,1652,1,Cad,True
1463067,2,2019-01-02,2019-01-09,348521,8,1415,1,Cad,True
1463067,3,2019-01-02,2019-01-09,348521,8,1682,3,Cad,True
1464000,1,2019-01-03,2019-01-10,537509,21,145,5,Eur,True
1464000,2,2019-01-03,2019-01-10,537509,21,477,1,Eur,True
1464000,3,2019-01-03,2019-01-10,537509,21,140,5,Eur,True
1464000,4,2019-01-03,2019-01-10,537509,21,1521,1,Eur,True
1464000,5,2019-01-03,2019-01-10,537509,21,1646,1,Eur,True
1464000,6,2019-01-03,2019-01-10,537509,21,1621,2,Eur,True
1464001,1,2019-01-03,2019-01-10,1493457,63,435,5,Usd,True
1464001,2,2019-01-03,2019-01-10,1493457,63,1465,2,Usd,True
1464001,3,2019-01-03,2019-01-10,1493457,63,2395,2,Usd,True
1464001,4,2019-01-03,2019-01-10,1493457,63,41,2,Usd,True
1464001,6,2019-01-03,2019-01-10,1493457,63,1393,1,Usd,True
1464001,7,2019-01-03,2019-01-10,1493457,63,456,6,Usd,True
1464002,1,2019-01-03,2019-01-10,901390,40,846,3,Gbp,True
1464002,2,2019-01-03,2019-01-10,901390,40,1824,2,Gbp,True
1464002,3,2019-01-03,2019-01-10,901390,40,1589,2,Gbp,True
1464003,1,2019-01-03,2019-01-08,289320,0,387,6,Cad,False
1464003,2,2019-01-03,2019-01-08,289320,0,73,3,Cad,False
1464003,3,2019-01-03,2019-01-08,289320,0,102,2,Cad,False
1464003,4,2019-01-03,2019-01-08,289320,0,1550,5,Cad,False
1464003,5,2019-01-03,2019-01-08,289320,0,455,1,Cad,False
1464003,6,2019-01-03,2019-01-08,289320,0,450,2,Cad,False
1464003,7,2019-01-03,2019-01-08,289320,0,474,2,Cad,False
1464004,1,2019-01-03,2019-01-07,527697,0,1613,2,Eur,False
1464004,2,2019-01-03,2019-01-07,527697,0,82,1,Eur,False
1464004,3,2019-01-03,2019-01-07,527697,0,112,1,Eur,False
1464005,1,2019-01-03,2019-01-10,2098944,65,33,5,Usd,True
1464005,2,2019-01-03,2019-01-10,2098944,65,1661,2,Usd,True
1464006,1,2019-01-03,2019-01-07,1010025,0,1574,1,Gbp,False
1464006,2,2019-01-03,2019-01-07,1010025,0,1742,4,Gbp,False
1464007,1,2019-01-03,2019-01-06,1262399,0,1634,2,Usd,False
1464008,1,2019-01-03,2019-01-05,1503301,0,443,3,Usd,False
1464009,1,2019-01-03,2019-01-10,392676,9,430,1,Cad,True
1464009,2,2019-01-03,2019-01-10,392676,9,54,4,Cad,True
1464011,1,2019-01-03,2019-01-05,1898949,0,456,3,Usd,False
1464011,2,2019-01-03,2019-01-05,1898949,0,1411,2,Usd,False
1464011,3,2019-01-03,2019-01-05,1898949,0,440,1,Usd,False
1464011,4,2019-01-03,2019-01-05,1898949,0,120,7,Usd,False
1464011,5,2019-01-03,2019-01-05,1898949,0,1391,9,Usd,False
1464011,6,2019-01-03,2019-01-05,1898949,0,65,7,Usd,False
1464012,1,2019-01-03,2019-01-10,151044,4,1696,1,Aud,True
1464013,1,2019-01-03,2019-01-10,2039658,43,1703,2,Usd,True
1464013,2,2019-01-03,2019-01-10,2039658,43,51,7,Usd,True
1464013,3,2019-01-03,2019-01-10,2039658,43,90,1,Usd,True
1464013,4,2019-01-03,2019-01-10,2039658,43,422,5,Usd,True
1464014,1,2019-01-03,2019-01-10,1440061,50,451,4,Usd,True
1464014,2,2019-01-03,2019-01-10,1440061,50,434,4,Usd,True
1464014,3,2019-01-03,2019-01-10,1440061,50,1600,1,Usd,True
1464014,4,2019-01-03,2019-01-10,1440061,50,418,1,Usd,True
1464015,1,2019-01-03,2019-01-07,890094,0,1732,2,Eur,False
1464015,2,2019-01-03,2019-01-07,890094,0,1328,2,Eur,False
1464015,3,2019-01-03,2019-01-07,890094,0,2055,3,Eur,False
1464015,4,2019-01-03,2019-01-07,890094,0,1644,5,Eur,False
1464016,1,2019-01-03,2019-01-07,624293,0,7,1,Eur,False
1464016,3,2019-01-03,2019-01-07,624293,0,11,1,Eur,False
1464017,1,2019-01-03,2019-01-10,1369363,44,1596,8,Usd,True
1464017,2,2019-01-03,2019-01-10,1369363,44,421,6,Usd,True
1464018,1,2019-01-03,2019-01-10,1428214,64,61,4,Usd,True
1464018,2,2019-01-03,2019-01-10,1428214,64,787,8,Usd,True
1464019,1,2019-01-03,2019-01-10,1760929,59,85,6,Usd,True
1464019,2,2019-01-03,2019-01-10,1760929,59,2062,8,Usd,True
1464019,3,2019-01-03,2019-01-10,1760929,59,71,1,Usd,True
1464020,1,2019-01-03,2019-01-10,908823,36,1688,1,Gbp,True
1464020,2,2019-01-03,2019-01-10,908823,36,1808,1,Gbp,True
1464020,3,2019-01-03,2019-01-10,908823,36,447,1,Gbp,True
1464020,4,2019-01-03,2019-01-10,908823,36,1555,7,Gbp,True
1464020,5,2019-01-03,2019-01-10,908823,36,1559,3,Gbp,True
1464020,6,2019-01-03,2019-01-10,908823,36,1487,4,Gbp,True
1464020,7,2019-01-03,2019-01-10,908823,36,63,2,Gbp,True
1464021,1,2019-01-03,2019-01-10,444654,23,936,4,Eur,True
1464022,1,2019-01-03,2019-01-07,1591484,0,1785,2,Usd,False
1464022,2,2019-01-03,2019-01-07,1591484,0,422,8,Usd,False
1464022,3,2019-01-03,2019-01-07,1591484,0,1684,3,Usd,False
1464022,4,2019-01-03,2019-01-07,1591484,0,83,1,Usd,False
1464023,1,2019-01-03,2019-01-06,1956840,0,1674,1,Usd,False
1464024,1,2019-01-03,2019-01-10,690102,17,2117,3,Eur,True
1464024,2,2019-01-03,2019-01-10,690102,17,1616,3,Eur,True
1464024,3,2019-01-03,2019-01-10,690102,17,1426,3,Eur,True
1464024,4,2019-01-03,2019-01-10,690102,17,1585,2,Eur,True
1464025,1,2019-01-03,2019-01-10,1760136,61,2132,3,Usd,True
1464026,1,2019-01-03,2019-01-10,1313253,66,367,3,Usd,True
1464026,2,2019-01-03,2019-01-10,1313253,66,1113,6,Usd,True
1464026,3,2019-01-03,2019-01-10,1313253,66,1638,1,Usd,True
1464026,4,2019-01-03,2019-01-10,1313253,66,849,2,Usd,True
1464027,1,2019-01-03,2019-01-10,1845277,54,102,7,Usd,True
1464029,1,2019-01-03,2019-01-10,231984,8,130,3,Cad,True
1464029,2,2019-01-03,2019-01-10,231984,8,298,3,Cad,True
1464031,1,2019-01-03,2019-01-10,186266,5,1580,3,Aud,True
1464032,1,2019-01-03,2019-01-10,1583359,45,1410,3,Usd,True
1464032,2,2019-01-03,2019-01-10,1583359,45,448,1,Usd,True
1464033,1,2019-01-03,2019-01-10,1511494,66,2511,2,Usd,True
1464033,2,2019-01-03,2019-01-10,1511494,66,57,5,Usd,True
1464033,3,2019-01-03,2019-01-10,1511494,66,612,3,Usd,True
1464033,4,2019-01-03,2019-01-10,1511494,66,851,6,Usd,True
1464034,1,2019-01-03,2019-01-10,1467046,59,1652,4,Usd,True
1464034,2,2019-01-03,2019-01-10,1467046,59,1632,8,Usd,True
1464035,1,2019-01-03,2019-01-10,216372,9,348,8,Cad,True
1464036,1,2019-01-03,2019-01-10,224035,8,2115,2,Cad,True
1464037,1,2019-01-03,2019-01-07,1582741,0,109,2,Usd,False
1464038,1,2019-01-03,2019-01-10,319202,9,1291,2,Cad,True
1464039,1,2019-01-03,2019-01-10,505288,19,1437,1,Eur,True
1464039,2,2019-01-03,2019-01-10,505288,19,1425,2,Eur,True
1464039,3,2019-01-03,2019-01-10,505288,19,1506,1,Eur,True
1464039,4,2019-01-03,2019-01-10,505288,19,1629,1,Eur,True
1464039,5,2019-01-03,2019-01-10,505288,19,1749,7,Eur,True
1464039,6,2019-01-03,2019-01-10,505288,19,1420,7,Eur,True
1464039,7,2019-01-03,2019-01-10,505288,19,626,3,Eur,True
1464040,1,2019-01-03,2019-01-06,1180909,0,1610,1,Gbp,False
1464041,1,2019-01-03,2019-01-10,2021353,47,1662,3,Usd,True
1464042,1,2019-01-03,2019-01-10,1458743,61,103,1,Usd,True
1464043,1,2019-01-03,2019-01-10,1964297,49,1259,3,Usd,True
1464043,2,2019-01-03,2019-01-10,1964297,49,1659,3,Usd,True
1464044,1,2019-01-03,2019-01-10,301736,9,1552,5,Cad,True
1464045,1,2019-01-03,2019-01-10,1320851,63,2113,1,Usd,True
1464045,2,2019-01-03,2019-01-10,1320851,63,2094,3,Usd,True
1464045,3,2019-01-03,2019-01-10,1320851,63,438,1,Usd,True
1464046,1,2019-01-03,2019-01-10,1735845,49,1651,2,Usd,True
1464046,2,2019-01-03,2019-01-10,1735845,49,1675,8,Usd,True
1464046,3,2019-01-03,2019-01-10,1735845,49,113,1,Usd,True
1464047,1,2019-01-03,2019-01-10,127146,5,1054,2,Aud,True
1464048,1,2019-01-03,2019-01-09,1316816,0,576,1,Usd,False
1464048,2,2019-01-03,2019-01-09,1316816,0,1439,3,Usd,False
1464048,3,2019-01-03,2019-01-09,1316816,0,786,5,Usd,False
1464048,4,2019-01-03,2019-01-09,1316816,0,2504,1,Usd,False
1464049,1,2019-01-03,2019-01-10,152445,6,45,4,Aud,True
1464050,1,2019-01-03,2019-01-10,1255742,61,2134,1,Usd,True
1464050,2,2019-01-03,2019-01-10,1255742,61,2516,1,Usd,True
1464050,3,2019-01-03,2019-01-10,1255742,61,1661,4,Usd,True
1464050,4,2019-01-03,2019-01-10,1255742,61,2093,2,Usd,True
1464050,5,2019-01-03,2019-01-10,1255742,61,2014,4,Usd,True
1464051,1,2019-01-03,2019-01-10,1816681,53,1021,2,Usd,True
1464051,2,2019-01-03,2019-01-10,1816681,53,458,1,Usd,True
1464052,1,2019-01-03,2019-01-05,1437958,0,428,5,Usd,False
1464053,1,2019-01-03,2019-01-10,2052419,65,106,4,Usd,True
1464053,2,2019-01-03,2019-01-10,2052419,65,2016,3,Usd,True
1464053,3,2019-01-03,2019-01-10,2052419,65,424,3,Usd,True
1464054,1,2019-01-03,2019-01-10,470965,27,2494,3,Eur,True
1464054,2,2019-01-03,2019-01-10,470965,27,315,2,Eur,True
1464054,3,2019-01-03,2019-01-10,470965,27,429,7,Eur,True
1464055,1,2019-01-03,2019-01-07,233904,0,85,2,Cad,False
1464055,2,2019-01-03,2019-01-07,233904,0,1435,5,Cad,False
1464056,1,2019-01-03,2019-01-10,1541249,61,2202,1,Usd,True
1464056,2,2019-01-03,2019-01-10,1541249,61,1678,4,Usd,True
1464057,1,2019-01-03,2019-01-10,1842010,64,470,1,Usd,True
1464057,2,2019-01-03,2019-01-10,1842010,64,1786,2,Usd,True
1464058,1,2019-01-03,2019-01-06,517158,0,2082,3,Eur,False
1464059,1,2019-01-03,2019-01-10,1730084,59,1678,3,Usd,True
1464059,2,2019-01-03,2019-01-10,1730084,59,1541,2,Usd,True
1464059,3,2019-01-03,2019-01-10,1730084,59,434,4,Usd,True
1464062,1,2019-01-03,2019-01-10,439416,19,1617,4,Eur,True
1464062,2,2019-01-03,2019-01-10,439416,19,1416,1,Eur,True
1464062,3,2019-01-03,2019-01-10,439416,19,1953,1,Eur,True
1464062,4,2019-01-03,2019-01-10,439416,19,2494,1,Eur,True
1464063,1,2019-01-03,2019-01-10,516944,23,1271,5,Eur,True
1464063,2,2019-01-03,2019-01-10,516944,23,1484,1,Eur,True
1464065,1,2019-01-03,2019-01-10,2064083,44,1554,5,Usd,True
1464065,2,2019-01-03,2019-01-10,2064083,44,2023,6,Usd,True
1464066,1,2019-01-03,2019-01-10,1057875,42,1692,1,Gbp,True
1464066,2,2019-01-03,2019-01-10,1057875,42,1069,1,Gbp,True
1464066,3,2019-01-03,2019-01-10,1057875,42,1475,5,Gbp,True
1464067,1,2019-01-03,2019-01-10,1284180,51,1709,2,Usd,True
1464067,2,2019-01-03,2019-01-10,1284180,51,1579,5,Usd,True
1464067,3,2019-01-03,2019-01-10,1284180,51,1573,8,Usd,True
1464068,1,2019-01-03,2019-01-10,1143508,38,968,3,Gbp,True
1464068,2,2019-01-03,2019-01-10,1143508,38,44,2,Gbp,True
1465000,1,2019-01-04,2019-01-11,1581375,45,1423,1,Usd,True
1465000,2,2019-01-04,2019-01-11,1581375,45,1632,4,Usd,True
1465001,1,2019-01-04,2019-01-11,784001,30,443,5,Eur,True
1465001,2,2019-01-04,2019-01-11,784001,30,82,5,Eur,True
1465001,3,2019-01-04,2019-01-11,784001,30,2499,3,Eur,True
1465002,1,2019-01-04,2019-01-06,1863297,0,1458,3,Usd,False
1465002,2,2019-01-04,2019-01-06,1863297,0,1718,1,Usd,False
1465002,3,2019-01-04,2019-01-06,1863297,0,83,5,Usd,False
1465002,4,2019-01-04,2019-01-06,1863297,0,1135,1,Usd,False
1465002,5,2019-01-04,2019-01-06,1863297,0,393,2,Usd,False
1465002,6,2019-01-04,2019-01-06,1863297,0,451,2,Usd,False
1465003,1,2019-01-04,2019-01-11,946719,39,1642,1,Gbp,True
1465004,1,2019-01-04,2019-01-09,382095,0,1509,3,Cad,False
1465004,2,2019-01-04,2019-01-09,382095,0,65,2,Cad,False
1465005,1,2019-01-04,2019-01-11,1714946,49,81,1,Usd,True
1465006,1,2019-01-04,2019-01-08,1414525,0,2111,1,Usd,False
1465006,2,2019-01-04,2019-01-08,1414525,0,62,2,Usd,False
1465006,3,2019-01-04,2019-01-08,1414525,0,175,7,Usd,False
1465007,1,2019-01-04,2019-01-11,1360960,65,1625,1,Usd,True
1465007,2,2019-01-04,2019-01-11,1360960,65,1625,4,Usd,True
1465007,3,2019-01-04,2019-01-11,1360960,65,921,4,Usd,True
1465009,1,2019-01-04,2019-01-11,1328229,53,526,9,Usd,True
1465010,1,2019-01-04,2019-01-11,2007321,45,1528,1,Usd,True
1465010,2,2019-01-04,2019-01-11,2007321,45,1307,10,Usd,True
1465011,1,2019-01-04,2019-01-11,782107,30,1590,4,Eur,True
1465011,2,2019-01-04,2019-01-11,782107,30,678,3,Eur,True
1465012,1,2019-01-04,2019-01-11,672896,16,1463,3,Eur,True
1465013,1,2019-01-04,2019-01-11,1815207,47,783,5,Usd,True
1465013,2,2019-01-04,2019-01-11,1815207,47,1474,3,Usd,True
1465014,1,2019-01-04,2019-01-07,784983,0,1654,3,Eur,False
1465015,1,2019-01-04,2019-01-11,1272497,47,1955,2,Usd,True
1465016,1,2019-01-04,2019-01-11,752396,29,1655,1,Eur,True
1465016,2,2019-01-04,2019-01-11,752396,29,144,1,Eur,True
1465017,1,2019-01-04,2019-01-11,222287,9,1491,1,Cad,True
1465017,2,2019-01-04,2019-01-11,222287,9,1758,6,Cad,True
1465017,3,2019-01-04,2019-01-11,222287,9,86,5,Cad,True
1465018,1,2019-01-04,2019-01-08,236161,0,1355,4,Cad,False
1465018,2,2019-01-04,2019-01-08,236161,0,1917,6,Cad,False
1465018,3,2019-01-04,2019-01-08,236161,0,1422,1,Cad,False
1465019,1,2019-01-04,2019-01-11,1781953,62,2076,8,Usd,True
1465019,2,2019-01-04,2019-01-11,1781953,62,443,1,Usd,True
1465020,1,2019-01-04,2019-01-11,1918103,50,1282,1,Usd,True
1465021,1,2019-01-04,2019-01-11,581404,21,1481,2,Eur,True
1465022,1,2019-01-04,2019-01-11,967098,39,1552,3,Gbp,True
1465022,2,2019-01-04,2019-01-11,967098,39,1527,4,Gbp,True
1465022,3,2019-01-04,2019-01-11,967098,39,1497,5,Gbp,True
1465022,4,2019-01-04,2019-01-11,967098,39,1641,8,Gbp,True
1465023,1,2019-01-04,2019-01-08,1538998,0,1657,2,Usd,False
1465023,2,2019-01-04,2019-01-08,1538998,0,393,3,Usd,False
1465023,3,2019-01-04,2019-01-08,1538998,0,2100,1,Usd,False
1465024,1,2019-01-04,2019-01-07,1853279,0,1439,1,Usd,False
1465024,2,2019-01-04,2019-01-07,1853279,0,1412,1,Usd,False
